element	sp_num	obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Mg	9	""	"266.09"	""	"5.80e+05"	C+	"197.581"	"202.239"	"1s2.2s.3p"	"1P*"	"1"	"1s2.2s.3d"	"3D"	"2"	3	5		"T7096c9"	""	
Mg	6	""	"266.30"	""	"4.04e+05"	D	"154.918?"	"159.573"	"2s2.2p2.(3P).4d"	"4D"	"1/2"	"2s.2p3.(3D*).3d"	"4D*"	"3/2"	2	4		"u22,LS"	""	
Mg	6	""	"266.30"	""	"8.07e+05"	D	"154.918?"	"159.573"	"2s2.2p2.(3P).4d"	"4D"	"1/2"	"2s.2p3.(3D*).3d"	"4D*"	"1/2"	2	2		"u22,LS"	""	
Mg	9	""	"266.45"	""	"4.03e+06"	D+	"220.529"	"225.181"	"1s2.2p.3p"	"3P"	"1"	"1s2.2p.3d"	"3P*"	"1"	3	3		"T5633c4,LS"	""	
Mg	8	""	"266.87"	""	"9.32e+05"	C	"187.600?"	"192.245"	"2s.2p.(3P*).3d"	"2P*"	"3/2"	"2s.2p.(1P*).3p"	"2P"	"3/2"	4	4		"T7192c4,LS"	""	
Mg	9	""	"267.01"	""	"2.87e+05"	C	"197.581"	"202.223"	"1s2.2s.3p"	"1P*"	"1"	"1s2.2s.3d"	"3D"	"1"	3	3		"T7096c9"	""	
Mg	8	""	"268.67"	""	"2.11e+06"	C	"199.698"	"204.311"	"2s.2p.(1P*).3d"	"2P*"	"1/2"	"2s2.4s"	"2S"	"1/2"	2	2		"T7192c4,LS"	""	
Mg	8	""	"268.67"	""	"4.23e+06"	C+	"199.698"	"204.311"	"2s.2p.(1P*).3d"	"2P*"	"3/2"	"2s2.4s"	"2S"	"1/2"	4	2		"T7192c4,LS"	""	
Mg	8	""	"271.00"	""	"3.56e+05"	D+	"187.600?"	"192.174"	"2s.2p.(3P*).3d"	"2P*"	"3/2"	"2s.2p.(1P*).3p"	"2P"	"1/2"	4	2		"T7192c4,LS"	""	
Mg	6	""	"272.84"	""	"1.54e+06"	C	"158.951"	"163.494?"	"2s.2p3.(3D*).3d"	"4P*"	"5/2"	"2s2.2p2.(3P).5s"	"4P"	"5/2"	6	6		"u22,LS"	""	
Mg	1	"273.1993"	"273.19940"	"8"	"6.97e+06"	D+	"2.7091049"	"7.2459929"	"3s.3p"	"3P*"	"0"	"3s.6d"	"3D"	"1"	1	3		"T6298c72,LS"	"L6095"	
Mg	1	""	"273.34925"	""	"5.21e+06"	D	"2.7115919"	"7.2459929"	"3s.3p"	"3P*"	"1"	"3s.6d"	"3D"	"1"	3	3		"T6298c72,LS"	""	
Mg	1	"273.3493"	"273.34941"	"10"	"9.37e+06"	D+	"2.7115919"	"7.2459903"	"3s.3p"	"3P*"	"1"	"3s.6d"	"3D"	"2"	3	5		"T6298c72,LS"	"L6095"	
Mg	1	""	"273.65391"	""	"3.46e+05"	E	"2.7166398"	"7.2459929"	"3s.3p"	"3P*"	"2"	"3s.6d"	"3D"	"1"	5	3		"T6298c72,LS"	""	
Mg	1	""	"273.65407"	""	"3.12e+06"	D	"2.7166398"	"7.2459903"	"3s.3p"	"3P*"	"2"	"3s.6d"	"3D"	"2"	5	5		"T6298c72,LS"	""	
Mg	1	"273.6542"	"273.65414"	"12"	"1.25e+07"	C	"2.7166398"	"7.2459890"	"3s.3p"	"3P*"	"2"	"3s.6d"	"3D"	"3"	5	7		"T6298c72,LS"	"L6095"	
Mg	9	""	"273.67"	""	"3.72e+06"	C	"220.529"	"225.059"	"1s2.2p.3p"	"3P"	"1"	"1s2.2p.3d"	"3P*"	"2"	3	5		"T5633c4,LS"	""	
Mg	4	""	"274.796"	""	"1.54e+06"	D+	"79.92560"	"84.43613"	"2s2.2p4.(1D).3p"	"2D*"	"3/2"	"2s2.2p4.(3P).3d"	"2P"	"1/2"	4	2		"c46"	""	
Mg	8	""	"275.40"	""	"1.70e+05"	D+	"187.744?"	"192.245"	"2s.2p.(3P*).3d"	"2P*"	"1/2"	"2s.2p.(1P*).3p"	"2P"	"3/2"	2	4		"T7192c4,LS"	""	
Mg	6	""	"275.63"	""	"6.43e+05"	D+	"158.997"	"163.494?"	"2s.2p3.(3D*).3d"	"4P*"	"3/2"	"2s2.2p2.(3P).5s"	"4P"	"5/2"	4	6		"u22,LS"	""	
Mg	9	""	"276.01"	""	"6.04e+06"	C	"220.691"	"225.181"	"1s2.2p.3p"	"3P"	"2"	"1s2.2p.3d"	"3P*"	"1"	5	3		"T5633c4,LS"	""	
Mg	1	"277.6690"	"277.6690"	"18"	"1.32e+08"	B+	"2.7115919"	"7.175454"	"3s.3p"	"3P*"	"1"	"3p2"	"3P"	"2"	3	5		"T4391"	"L6095"	
Mg	1	"277.8270"	"277.8271"	"18"	"1.82e+08"	C+	"2.7091049"	"7.170428"	"3s.3p"	"3P*"	"0"	"3p2"	"3P"	"1"	1	3		"T6298c72,LS"	"L6095"	
Mg	1	"277.9831"	"277.9820"	"20*"	"1.36e+08"	C+	"2.7115919"	"7.170428"	"3s.3p"	"3P*"	"1"	"3p2"	"3P"	"1"	3	3		"T6298c72,LS"	"L6095"	
Mg	1	"277.9831"	"277.9834"	"20*"	"4.09e+08"	B	"2.7166398"	"7.175454"	"3s.3p"	"3P*"	"2"	"3p2"	"3P"	"2"	5	5		"T6298c72,LS"	"L6095"	
Mg	1	"278.1416"	"278.1416"	"18"	"5.43e+08"	C+	"2.7115919"	"7.167870"	"3s.3p"	"3P*"	"1"	"3p2"	"3P"	"0"	3	1		"T6298c72,LS"	"L6095"	
Mg	1	"278.2972"	"278.2971"	"18"	"2.14e+08"	B+	"2.7166398"	"7.170428"	"3s.3p"	"3P*"	"2"	"3p2"	"3P"	"1"	5	3		"T4391"	"L6095"	
Mg	8	""	"278.78"	""	"9.86e+06"	B	"178.888"	"183.334"	"2s.2p.(3P*).3p"	"2D"	"5/2"	"2s.2p.(3P*).3d"	"2D*"	"5/2"	6	6		"T7192c4,LS"	""	
Mg	4	""	"278.859"	""	"3.17e+04"	E	"79.92560"	"84.37040"	"2s2.2p4.(1D).3p"	"2D*"	"3/2"	"2s2.2p4.(3P).3d"	"2D"	"5/2"	4	6		"c46"	""	
Mg	3	""	"278.869"	""	"9.69e+05"	C	"53.50290"	"57.94755"	"2s2.2p5.3s"	"1P*"	"1"	"2s2.2p5.3p"	"3S"	"1"	3	3		"c46"	""	
Mg	2	""	"279.0542"	""	"3.20e+04"	C+	"8.654711"	"13.096416"	"2p6.4s"	"2S"	"1/2"	"2p6.6p"	"2P*"	"3/2"	2	4		"c31"	""	
Mg	2	"279.0776"	"279.0777"	"9"	"4.01e+08"	A	"4.422431"	"8.863762"	"2p6.3p"	"2P*"	"1/2"	"2p6.3d"	"2D"	"3/2"	2	4		"c31,T6870,c23"	"L7414"	
Mg	2	""	"279.1117"	""	"4.02e+04"	C+	"8.654711"	"13.095501"	"2p6.4s"	"2S"	"1/2"	"2p6.6p"	"2P*"	"1/2"	2	2		"c31"	""	
Mg	2	"279.5528"	"279.5528"	"13g"	"2.60e+08"	A+	"0.000000"	"4.433784"	"2p6.3s"	"2S"	"1/2"	"2p6.3p"	"2P*"	"3/2"	2	4		"c31,T6870,T5467,T6659,c23"	"L7414"	
Mg	8	""	"279.64"	""	"1.20e+06"	C	"187.600?"	"192.033"	"2s.2p.(3P*).3d"	"2P*"	"3/2"	"2s.2p.(1P*).3p"	"2D"	"5/2"	4	6		"T7192c4,LS"	""	
Mg	8	""	"279.79"	""	"6.47e+05"	D+	"187.744?"	"192.174"	"2s.2p.(3P*).3d"	"2P*"	"1/2"	"2s.2p.(1P*).3p"	"2P"	"1/2"	2	2		"T7192c4,LS"	""	
Mg	2	""	"279.7930"	""	"7.98e+07"	A	"4.433784"	"8.863762"	"2p6.3p"	"2P*"	"3/2"	"2p6.3d"	"2D"	"3/2"	4	4		"c31,T6870,c23"	""	
Mg	2	"279.7998"	"279.7998"	"10"	"4.79e+08"	A	"4.433784"	"8.863654"	"2p6.3p"	"2P*"	"3/2"	"2p6.3d"	"2D"	"5/2"	4	6		"c31,T6870,c23"	"L7414"	
Mg	4	""	"279.976"	""	"1.60e+06"	C	"79.94332"	"84.37040"	"2s2.2p4.(1D).3p"	"2D*"	"5/2"	"2s2.2p4.(3P).3d"	"2D"	"5/2"	6	6		"c46"	""	
Mg	6	""	"280.27"	""	"9.15e+05"	D+	"158.951"	"163.374?"	"2s.2p3.(3D*).3d"	"4P*"	"5/2"	"2s2.2p2.(3P).5s"	"4P"	"3/2"	6	4		"u22,LS"	""	
Mg	2	"280.2704"	"280.2705"	"12g"	"2.57e+08"	A+	"0.000000"	"4.422431"	"2p6.3s"	"2S"	"1/2"	"2p6.3p"	"2P*"	"1/2"	2	2		"c31,T6870,T5467,T6659,c23"	"L7414"	
Mg	6	""	"280.42"	""	"1.64e+06"	D+	"155.258"	"159.678?"	"2s2.2p2.(3P).4d"	"4P"	"5/2"	"2s.2p3.(3D*).3d"	"4S*"	"3/2"	6	4		"u22,LS"	""	
Mg	1	""	"280.9755"	""	"3.14e+07"	C	"5.9459136"	"10.357248"	"3s.3d"	"3D"	"2"	"3p.3d"	"3D*"	"3"	5	7		"T6298c72,LS"	""	
Mg	1	"280.9761"	"280.9756"	"3"	"2.50e+08"	B	"5.9459158"	"10.357248"	"3s.3d"	"3D"	"3"	"3p.3d"	"3D*"	"3"	7	7		"T6298c72,LS"	"L6095"	
Mg	1	""	"281.1050"	""	"4.38e+07"	C	"5.9459158"	"10.355219"	"3s.3d"	"3D"	"3"	"3p.3d"	"3D*"	"2"	7	5		"T6298c72,LS"	""	
Mg	1	""	"281.1051"	""	"4.22e+07"	C	"5.9459174"	"10.355219"	"3s.3d"	"3D"	"1"	"3p.3d"	"3D*"	"2"	3	5		"T6298c72,LS"	""	
Mg	1	"281.1112"	"281.1048"	"2bl"	"1.96e+08"	B	"5.9459136"	"10.355219"	"3s.3d"	"3D"	"2"	"3p.3d"	"3D*"	"2"	5	5		"T6298c72,LS"	"L6095"	
Mg	1	""	"281.1777"	""	"7.03e+07"	C	"5.9459136"	"10.354075"	"3s.3d"	"3D"	"2"	"3p.3d"	"3D*"	"1"	5	3		"T6298c72,LS"	""	
Mg	1	"281.1781"	"281.1780"	"1"	"2.11e+08"	C+	"5.9459174"	"10.354075"	"3s.3d"	"3D"	"1"	"3p.3d"	"3D*"	"1"	3	3		"T6298c72,LS"	"L6095"	
Mg	9	""	"281.45"	""	"3.53e+07"	A	"193.177"	"197.581"	"1s2.2s.3s"	"1S"	"0"	"1s2.2s.3p"	"1P*"	"1"	1	3		"T7096c9"	"L1255"	
Mg	8	""	"281.53"	""	"1.03e+06"	C	"178.888"	"183.291"	"2s.2p.(3P*).3p"	"2D"	"5/2"	"2s.2p.(3P*).3d"	"2D*"	"3/2"	6	4		"T7192c4,LS"	""	
Mg	9	""	"281.85"	""	"1.04e+07"	C+	"278.896"	"283.294"	"1s2.2p.4d"	"3P*"	"2"	"1s2.2s.5d"	"3D"	"3"	5	7		"T5633c4,LS"	""	
Mg	9	""	"281.85"	""	"2.59e+06"	D+	"278.896"	"283.294"	"1s2.2p.4d"	"3P*"	"2"	"1s2.2s.5d"	"3D"	"2"	5	5		"T5633c4,LS"	""	
Mg	4	""	"282.480"	""	"1.97e+06"	C	"79.92560"	"84.31343"	"2s2.2p4.(1D).3p"	"2D*"	"3/2"	"2s2.2p4.(3P).3d"	"2D"	"3/2"	4	4		"c46"	""	
Mg	6	""	"283.20"	""	"2.63e+05"	D	"158.997"	"163.374?"	"2s.2p3.(3D*).3d"	"4P*"	"3/2"	"2s2.2p2.(3P).5s"	"4P"	"3/2"	4	4		"u22,LS"	""	
Mg	4	""	"283.626"	""	"5.61e+05"	D+	"79.94332"	"84.31343"	"2s2.2p4.(1D).3p"	"2D*"	"5/2"	"2s2.2p4.(3P).3d"	"2D"	"3/2"	6	4		"c46"	""	
Mg	9	""	"283.77"	""	"1.00e+07"	C+	"220.691"	"225.059"	"1s2.2p.3p"	"3P"	"2"	"1s2.2p.3d"	"3P*"	"2"	5	5		"T5633c4,LS"	""	
Mg	6	""	"283.77"	""	"1.05e+06"	D+	"155.310"	"159.678?"	"2s2.2p2.(3P).4d"	"4P"	"3/2"	"2s.2p3.(3D*).3d"	"4S*"	"3/2"	4	4		"u22,LS"	""	
Mg	2	""	"284.2097"	""	"1.25e+06"	B	"9.995544"	"14.356681"	"2p6.4p"	"2P*"	"1/2"	"2p6.9d"	"2D"	"3/2"	2	4		"c31"	""	
Mg	2	""	"284.4479"	""	"1.89e+06"	B+	"9.995544"	"14.353029"	"2p6.4p"	"2P*"	"1/2"	"2p6.10s"	"2S"	"1/2"	2	2		"c31"	""	
Mg	2	""	"284.4566"	""	"2.46e+05"	C+	"9.999328"	"14.356681"	"2p6.4p"	"2P*"	"3/2"	"2p6.9d"	"2D"	"3/2"	4	4		"c31"	""	
Mg	2	""	"284.4570"	""	"1.48e+06"	B	"9.999328"	"14.356675"	"2p6.4p"	"2P*"	"3/2"	"2p6.9d"	"2D"	"5/2"	4	6		"c31"	""	
Mg	1	"284.6716"	"284.67167"	"12"	"1.31e+07"	D+	"2.7091049"	"7.0631654"	"3s.3p"	"3P*"	"0"	"3s.5d"	"3D"	"1"	1	3		"T6298c72,LS"	"L6095"	
Mg	2	""	"284.6952"	""	"3.77e+06"	B+	"9.999328"	"14.353029"	"2p6.4p"	"2P*"	"3/2"	"2p6.10s"	"2S"	"1/2"	4	2		"c31"	""	
Mg	1	"284.8342"	"284.83456"	"14"	"1.77e+07"	C	"2.7115919"	"7.0631626"	"3s.3p"	"3P*"	"1"	"3s.5d"	"3D"	"2"	3	5		"T6298c72,LS"	"L6095"	
Mg	1	""	"284.8344"	""	"9.86e+06"	D+	"2.7115919"	"7.0631654"	"3s.3p"	"3P*"	"1"	"3s.5d"	"3D"	"1"	3	3		"T6298c72,LS"	""	
Mg	1	""	"285.1652"	""	"6.53e+05"	E	"2.7166398"	"7.0631654"	"3s.3p"	"3P*"	"2"	"3s.5d"	"3D"	"1"	5	3		"T6298c72,LS"	""	
Mg	1	""	"285.1654"	""	"5.88e+06"	D+	"2.7166398"	"7.0631626"	"3s.3p"	"3P*"	"2"	"3s.5d"	"3D"	"2"	5	5		"T6298c72,LS"	""	
Mg	1	"285.1660"	"285.16562"	"16"	"2.35e+07"	C	"2.7166398"	"7.0631588"	"3s.3p"	"3P*"	"2"	"3s.5d"	"3D"	"3"	5	7		"T6298c72,LS"	"L6095"	
Mg	1	"285.2127"	"285.21261"	"50g"	"4.91e+08"	A	"0.0000000"	"4.3458029"	"2p6.3s2"	"1S"	"0"	"3s.3p"	"1P*"	"1"	1	3		"u19"	"L6095"	
Mg	6	""	"285.39"	""	"8.02e+05"	D+	"159.031"	"163.374?"	"2s.2p3.(3D*).3d"	"4P*"	"1/2"	"2s2.2p2.(3P).5s"	"4P"	"3/2"	2	4		"u22,LS"	""	
Mg	6	""	"285.47"	""	"5.15e+05"	D	"155.336"	"159.678?"	"2s2.2p2.(3P).4d"	"4P"	"1/2"	"2s.2p3.(3D*).3d"	"4S*"	"3/2"	2	4		"u22,LS"	""	
Mg	9	""	"286.04"	""	"7.43e+06"	C	"278.961"	"283.294"	"1s2.2p.4d"	"3P*"	"1"	"1s2.2s.5d"	"3D"	"2"	3	5		"T5633c4,LS"	""	
Mg	6	""	"287.27"	""	"4.06e+06"	C+	"155.258"	"159.573"	"2s2.2p2.(3P).4d"	"4P"	"5/2"	"2s.2p3.(3D*).3d"	"4D*"	"7/2"	6	8		"u22,LS"	""	
Mg	6	""	"287.27"	""	"1.22e+06"	C	"155.258"	"159.573"	"2s2.2p2.(3P).4d"	"4P"	"5/2"	"2s.2p3.(3D*).3d"	"4D*"	"5/2"	6	6		"u22,LS"	""	
Mg	6	""	"287.27"	""	"2.02e+05"	D	"155.258"	"159.573"	"2s2.2p2.(3P).4d"	"4P"	"5/2"	"2s.2p3.(3D*).3d"	"4D*"	"3/2"	6	4		"u22,LS"	""	
Mg	3	"290.5419"	"290.5407"	"1"	"6.84e+05"	D	"61.49766"	"65.76377"	"2s2.2p5.3p"	"1S"	"0"	"2s2.2p5.3d"	"3P*"	"1"	1	3		"T6036"	"L1434"	
Mg	6	""	"290.78"	""	"2.09e+06"	C	"155.310"	"159.573"	"2s2.2p2.(3P).4d"	"4P"	"3/2"	"2s.2p3.(3D*).3d"	"4D*"	"3/2"	4	4		"u22,LS"	""	
Mg	6	""	"290.78"	""	"2.74e+06"	C	"155.310"	"159.573"	"2s2.2p2.(3P).4d"	"4P"	"3/2"	"2s.2p3.(3D*).3d"	"4D*"	"5/2"	4	6		"u22,LS"	""	
Mg	6	""	"290.78"	""	"6.53e+05"	D	"155.310"	"159.573"	"2s2.2p2.(3P).4d"	"4P"	"3/2"	"2s.2p3.(3D*).3d"	"4D*"	"1/2"	4	2		"u22,LS"	""	
Mg	1	"291.5453"	"291.5453"	"3d"	"4.09e+08"	B	"5.7532468"	"10.004658"	"3s.3d"	"1D"	"2"	"3p.3d"	"1D*"	"2"	5	5		"T6298c72"	"L6095"	
Mg	6	""	"292.57"	""	"1.60e+06"	D+	"155.336"	"159.573"	"2s2.2p2.(3P).4d"	"4P"	"1/2"	"2s.2p3.(3D*).3d"	"4D*"	"3/2"	2	4		"u22,LS"	""	
Mg	6	""	"292.57"	""	"3.20e+06"	D+	"155.336"	"159.573"	"2s2.2p2.(3P).4d"	"4P"	"1/2"	"2s.2p3.(3D*).3d"	"4D*"	"1/2"	2	2		"u22,LS"	""	
Mg	2	""	"292.8299"	""	"1.43e+06"	B+	"8.863654"	"13.096416"	"2p6.3d"	"2D"	"5/2"	"2p6.6p"	"2P*"	"3/2"	6	4		"c31"	""	
Mg	2	""	"292.8374"	""	"1.59e+05"	B	"8.863762"	"13.096416"	"2p6.3d"	"2D"	"3/2"	"2p6.6p"	"2P*"	"3/2"	4	4		"c31"	""	
Mg	2	"292.8634"	"292.8633"	"9"	"1.15e+08"	A	"4.422431"	"8.654711"	"2p6.3p"	"2P*"	"1/2"	"2p6.4s"	"2S"	"1/2"	2	2		"c31,T6870,T6659,c23"	"L7414"	
Mg	2	""	"292.9007"	""	"1.57e+06"	B+	"8.863762"	"13.095501"	"2p6.3d"	"2D"	"3/2"	"2p6.6p"	"2P*"	"1/2"	4	2		"c31"	""	
Mg	2	"293.6509"	"293.6510"	"10"	"2.30e+08"	A	"4.433784"	"8.654711"	"2p6.3p"	"2P*"	"3/2"	"2p6.4s"	"2S"	"1/2"	4	2		"c31,T6870,T6659,c23"	"L7414"	
Mg	1	"293.6739"	"293.6741"	"10"	"1.37e+06"	D	"2.7091049"	"6.929700"	"3s.3p"	"3P*"	"0"	"3s.6s"	"3S"	"1"	1	3		"T6298c72,LS"	"L6095"	
Mg	1	"293.8473"	"293.8473"	"12"	"4.12e+06"	D	"2.7115919"	"6.929700"	"3s.3p"	"3P*"	"1"	"3s.6s"	"3S"	"1"	3	3		"T6298c72,LS"	"L6095"	
Mg	1	"294.1995"	"294.1994"	"13"	"6.83e+06"	D+	"2.7166398"	"6.929700"	"3s.3p"	"3P*"	"2"	"3s.6s"	"3S"	"1"	5	3		"T6298c72,LS"	"L6095"	
Mg	6	""	"295.42"	""	"2.14e+06"	D+	"154.835?"	"159.031"	"2s2.2p2.(3P).4d"	"4D"	"3/2"	"2s.2p3.(3D*).3d"	"4P*"	"1/2"	4	2		"u22,LS"	""	
Mg	4	""	"296.195"	""	"1.09e+05"	D	"79.92560"	"84.11027"	"2s2.2p4.(1D).3p"	"2D*"	"3/2"	"2s2.2p4.(3P).3d"	"2F"	"5/2"	4	6		"c46"	""	
Mg	2	""	"296.5328"	""	"1.67e+06"	B	"9.995544"	"14.175453"	"2p6.4p"	"2P*"	"1/2"	"2p6.8d"	"2D"	"3/2"	2	4		"c31"	""	
Mg	2	""	"296.8015"	""	"3.28e+05"	C+	"9.999328"	"14.175453"	"2p6.4p"	"2P*"	"3/2"	"2p6.8d"	"2D"	"3/2"	4	4		"c31"	""	
Mg	2	"296.8020"	"296.8020"	"2"	"1.98e+06"	B	"9.999328"	"14.175446"	"2p6.4p"	"2P*"	"3/2"	"2p6.8d"	"2D"	"5/2"	4	6		"c31"	"L6095"	
Mg	2	"296.9145"	"296.9148"	"1"	"2.25e+06"	B	"9.995544"	"14.170075"	"2p6.4p"	"2P*"	"1/2"	"2p6.9s"	"2S"	"1/2"	2	2		"c31"	"L6095"	
Mg	2	"297.1839"	"297.1842"	"2"	"4.49e+06"	B	"9.999328"	"14.170075"	"2p6.4p"	"2P*"	"3/2"	"2p6.9s"	"2S"	"1/2"	4	2		"c31"	"L6095"	
Mg	4	""	"297.455"	""	"2.89e+05"	D+	"79.94332"	"84.11027"	"2s2.2p4.(1D).3p"	"2D*"	"5/2"	"2s2.2p4.(3P).3d"	"2F"	"5/2"	6	6		"c46"	""	
Mg	6	""	"297.80"	""	"1.33e+06"	D+	"154.835?"	"158.997"	"2s2.2p2.(3P).4d"	"4D"	"3/2"	"2s.2p3.(3D*).3d"	"4P*"	"3/2"	4	4		"u22,LS"	""	
Mg	6	""	"297.80"	""	"2.63e+06"	C	"154.835?"	"158.997"	"2s2.2p2.(3P).4d"	"4D"	"5/2"	"2s.2p3.(3D*).3d"	"4P*"	"3/2"	6	4		"u22,LS"	""	
Mg	6	""	"301.12"	""	"7.26e+05"	D+	"154.835?"	"158.951"	"2s2.2p2.(3P).4d"	"4D"	"5/2"	"2s.2p3.(3D*).3d"	"4P*"	"5/2"	6	6		"u22,LS"	""	
Mg	6	""	"301.12"	""	"8.04e+04"	E	"154.835?"	"158.951"	"2s2.2p2.(3P).4d"	"4D"	"3/2"	"2s.2p3.(3D*).3d"	"4P*"	"5/2"	4	6		"u22,LS"	""	
Mg	6	""	"301.39"	""	"2.01e+06"	D+	"154.918?"	"159.031"	"2s2.2p2.(3P).4d"	"4D"	"1/2"	"2s.2p3.(3D*).3d"	"4P*"	"1/2"	2	2		"u22,LS"	""	
Mg	6	""	"303.86"	""	"1.96e+05"	D	"154.918?"	"158.997"	"2s2.2p2.(3P).4d"	"4D"	"1/2"	"2s.2p3.(3D*).3d"	"4P*"	"3/2"	2	4		"u22,LS"	""	
Mg	6	""	"304.70"	""	"2.53e+08"	B+	"166.257?"	"170.325"	"2s.2p3.(5S*).4p"	"4P"	"1/2"	"2s.2p3.(5S*).4d"	"4D*"	"1/2"	2	2		"u22,LS"	""	
Mg	6	""	"304.70"	""	"1.26e+08"	B+	"166.257?"	"170.325"	"2s.2p3.(5S*).4p"	"4P"	"1/2"	"2s.2p3.(5S*).4d"	"4D*"	"3/2"	2	4		"u22,LS"	""	
Mg	6	""	"304.70"	""	"1.52e+07"	C+	"166.257?"	"170.325"	"2s.2p3.(5S*).4p"	"4P"	"5/2"	"2s.2p3.(5S*).4d"	"4D*"	"3/2"	6	4		"u22,LS"	""	
Mg	6	""	"304.70"	""	"1.62e+08"	B+	"166.257?"	"170.325"	"2s.2p3.(5S*).4p"	"4P"	"3/2"	"2s.2p3.(5S*).4d"	"4D*"	"3/2"	4	4		"u22,LS"	""	
Mg	6	""	"304.70"	""	"2.12e+08"	B+	"166.257?"	"170.325"	"2s.2p3.(5S*).4p"	"4P"	"3/2"	"2s.2p3.(5S*).4d"	"4D*"	"5/2"	4	6		"u22,LS"	""	
Mg	6	""	"304.70"	""	"5.06e+07"	B	"166.257?"	"170.325"	"2s.2p3.(5S*).4p"	"4P"	"3/2"	"2s.2p3.(5S*).4d"	"4D*"	"1/2"	4	2		"u22,LS"	""	
Mg	6	""	"304.70"	""	"9.12e+07"	B+	"166.257?"	"170.325"	"2s.2p3.(5S*).4p"	"4P"	"5/2"	"2s.2p3.(5S*).4d"	"4D*"	"5/2"	6	6		"u22,LS"	""	
Mg	6	""	"304.70"	""	"3.03e+08"	B+	"166.257?"	"170.325"	"2s.2p3.(5S*).4p"	"4P"	"5/2"	"2s.2p3.(5S*).4d"	"4D*"	"7/2"	6	8		"u22,LS"	""	
Mg	4	""	"306.044"	""	"1.16e+05"	D	"79.94332"	"83.99333"	"2s2.2p4.(1D).3p"	"2D*"	"5/2"	"2s2.2p4.(3P).3d"	"2F"	"7/2"	6	8		"c46"	""	
Mg	5	""	"307.41"	""	"1.43e+05"	E	"129.262"	"133.294"	"2s2.2p3.(2P*).4d?"	"3P*?"	"1"	"2s.2p4.(4P).3d?"	"3D?"	"1"	3	3		"c57,LS"	""	
Mg	5	""	"307.41"	""	"2.58e+05"	D	"129.262"	"133.294"	"2s2.2p3.(2P*).4d?"	"3P*?"	"1"	"2s.2p4.(4P).3d?"	"3D?"	"2"	3	5		"c57,LS"	""	
Mg	4	""	"308.446"	""	"2.47e+06"	C	"80.59737"	"84.61584"	"2s2.2p4.(1D).3p"	"2P*"	"3/2"	"2s2.2p4.(3P).3d"	"2P"	"3/2"	4	4		"c46"	""	
Mg	1	"309.1065"	"309.10640"	"20"	"3.09e+07"	B	"2.7091049"	"6.7189932"	"3s.3p"	"3P*"	"0"	"3s.4d"	"3D"	"1"	1	3		"T4391"	"L6095"	
Mg	1	""	"309.2982"	""	"2.08e+07"	C	"2.7115919"	"6.7189932"	"3s.3p"	"3P*"	"1"	"3s.4d"	"3D"	"1"	3	3		"T6298c72,LS"	""	
Mg	1	"309.2984"	"309.29863"	"22"	"3.74e+07"	C	"2.7115919"	"6.7189881"	"3s.3p"	"3P*"	"1"	"3s.4d"	"3D"	"2"	3	5		"T6298c72,LS"	"L6095"	
Mg	5	""	"309.60"	""	"3.36e+05"	D	"129.291"	"133.294"	"2s2.2p3.(2P*).4d?"	"3P*?"	"2"	"2s.2p4.(4P).3d?"	"3D?"	"3"	5	7		"c57,LS"	""	
Mg	5	""	"309.60"	""	"8.42e+04"	E	"129.291"	"133.294"	"2s2.2p3.(2P*).4d?"	"3P*?"	"2"	"2s.2p4.(4P).3d?"	"3D?"	"2"	5	5		"c57,LS"	""	
Mg	5	""	"309.60"	""	"9.34e+03"	E	"129.291"	"133.294"	"2s2.2p3.(2P*).4d?"	"3P*?"	"2"	"2s.2p4.(4P).3d?"	"3D?"	"1"	5	3		"c57,LS"	""	
Mg	1	""	"309.6884"	""	"1.38e+06"	D	"2.7166398"	"6.7189932"	"3s.3p"	"3P*"	"2"	"3s.4d"	"3D"	"1"	5	3		"T6298c72,LS"	""	
Mg	1	""	"309.6887"	""	"1.24e+07"	C	"2.7166398"	"6.7189881"	"3s.3p"	"3P*"	"2"	"3s.4d"	"3D"	"2"	5	5		"T6298c72,LS"	""	
Mg	1	"309.6890"	"309.68911"	"24"	"4.96e+07"	C+	"2.7166398"	"6.7189834"	"3s.3p"	"3P*"	"2"	"3s.4d"	"3D"	"3"	5	7		"T6298c72,LS"	"L6095"	
Mg	2	""	"310.4721"	""	"5.31e+06"	B+	"8.863654"	"12.855904"	"2p6.3d"	"2D"	"5/2"	"2p6.5f"	"2F*"	"5/2"	6	6		"c31"	""	
Mg	2	"310.4722"	"310.4715"	"9"	"7.97e+07"	A	"8.863654"	"12.855912"	"2p6.3d"	"2D"	"5/2"	"2p6.5f"	"2F*"	"7/2"	6	8		"c31"	"L7414"	
Mg	2	"310.4809"	"310.4805"	"8"	"7.44e+07"	A	"8.863762"	"12.855904"	"2p6.3d"	"2D"	"3/2"	"2p6.5f"	"2F*"	"5/2"	4	6		"c31"	"L7414"	
Mg	6	""	"311.53"	""	"1.92e+05"	D	"156.019?"	"159.998?"	"2s2.2p2.(3P).4d"	"2D"	"5/2"	"2s.2p3.(3D*).3d"	"2F*"	"5/2"	6	6		"u22,LS"	""	
