element	sp_num	obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
P	2	"605.550"	"605.550"	"250"	"6.9e+07"	D	"13.380738"	"15.427634"	"3s2.3p.4p"	"1D"	"2"	"3s2.3p.5s"	"1P*"	"1"	5	3		"T1619CA"	"L3986"	
P	2	"608.782"	"608.784"	"350"	"2.7e+07"	D	"10.754880"	"12.790905"	"3s2.3p.4s"	"3P*"	"1"	"3s2.3p.4p"	"3D"	"1"	3	3		"T1619CA,LS"	"L3986"	
P	2	"616.559"	"616.560"	"350"	"1.6e+07"	D	"10.802074"	"12.812420"	"3s2.3p.4s"	"3P*"	"2"	"3s2.3p.4p"	"3D"	"2"	5	5		"T1619CA,LS"	"L3986"	
P	2	"623.229"	"623.230"	"100"	"1.7e+06"	E	"10.802074"	"12.790905"	"3s2.3p.4s"	"3P*"	"2"	"3s2.3p.4p"	"3D"	"1"	5	3		"T1619CA,LS"	"L3986"	
P	1	""	"667.374"	""	"4.5e+06"	E	"7.9646942"	"9.821974"	"3s2.3p2.(3P).4p"	"2S*"	"1/2"	"3s2.3p2.(3P).5d"	"2P"	"1/2"	2	2		"T1619CA,LS"	""	
P	1	"671.7411"	"671.740"	"100"	"5.0e+06"	E	"7.9646942"	"9.809901"	"3s2.3p2.(3P).4p"	"2S*"	"1/2"	"3s2.3p2.(3P).5d"	"2P"	"3/2"	2	4		"T1619CA,LS"	"L5148"	
P	1	""	"696.918"	""	"2.0e+05"	E	"8.1052879"	"9.883833"	"3s2.3p2.(3P).4p"	"4D*"	"1/2"	"3s2.3p2.(3P).5d"	"4D"	"3/2"	2	4		"T1619CA,LS"	""	
P	1	""	"698.539"	""	"1.4e+05"	E	"8.1147813"	"9.889199"	"3s2.3p2.(3P).4p"	"4D*"	"3/2"	"3s2.3p2.(3P).5d"	"4D"	"5/2"	4	6		"T1619CA,LS"	""	
P	1	""	"700.157"	""	"5.4e+04"	E	"8.1315198"	"9.901838"	"3s2.3p2.(3P).4p"	"4D*"	"5/2"	"3s2.3p2.(3P).5d"	"4D"	"7/2"	6	8		"T1619CA,LS"	""	
P	1	""	"700.658"	""	"3.2e+05"	E	"8.1147813"	"9.883833"	"3s2.3p2.(3P).4p"	"4D*"	"3/2"	"3s2.3p2.(3P).5d"	"4D"	"3/2"	4	4		"T1619CA,LS"	""	
P	1	""	"705.191"	""	"3.7e+05"	E	"8.1315198"	"9.889199"	"3s2.3p2.(3P).4p"	"4D*"	"5/2"	"3s2.3p2.(3P).5d"	"4D"	"5/2"	6	6		"T1619CA,LS"	""	
P	1	""	"707.351"	""	"2.9e+05"	E	"8.1315198"	"9.883833"	"3s2.3p2.(3P).4p"	"4D*"	"5/2"	"3s2.3p2.(3P).5d"	"4D"	"3/2"	6	4		"T1619CA,LS"	""	
P	1	""	"710.271"	""	"3.6e+05"	E	"8.1567289"	"9.901838"	"3s2.3p2.(3P).4p"	"4D*"	"7/2"	"3s2.3p2.(3P).5d"	"4D"	"7/2"	8	8		"T1619CA,LS"	""	
P	1	""	"715.453"	""	"1.3e+05"	E	"8.1567289"	"9.889199"	"3s2.3p2.(3P).4p"	"4D*"	"7/2"	"3s2.3p2.(3P).5d"	"4D"	"5/2"	8	6		"T1619CA,LS"	""	
P	1	"715.8367"	"715.836"	"100"	"5.1e+06"	E	"8.1052879"	"9.836829"	"3s2.3p2.(3P).4p"	"4D*"	"1/2"	"3s2.3p2.(3P).5d"	"4F"	"3/2"	2	4		"T1619CA,LS"	"L5148"	
P	1	"716.5465"	"716.547"	"180"	"5.0e+06"	E	"8.1147813"	"9.844606"	"3s2.3p2.(3P).4p"	"4D*"	"3/2"	"3s2.3p2.(3P).5d"	"4F"	"5/2"	4	6		"T1619CA,LS"	"L5148"	
P	1	""	"717.562"	""	"3.3e+06"	E	"8.1567289"	"9.884107"	"3s2.3p2.(3P).4p"	"4D*"	"7/2"	"3s2.3p2.(3P).5d"	"4F"	"9/2"	8	10		"T1619CA,LS"	""	
P	1	"717.6660"	"717.666"	"180"	"4.7e+06"	E	"8.1315198"	"9.858647"	"3s2.3p2.(3P).4p"	"4D*"	"5/2"	"3s2.3p2.(3P).5d"	"4F"	"7/2"	6	8		"T1619CA,LS"	"L5148"	
P	1	""	"719.783"	""	"2.0e+06"	E	"8.1147813"	"9.836829"	"3s2.3p2.(3P).4p"	"4D*"	"3/2"	"3s2.3p2.(3P).5d"	"4F"	"3/2"	4	4		"T1619CA,LS"	""	
P	1	""	"723.548"	""	"1.7e+06"	E	"8.1315198"	"9.844606"	"3s2.3p2.(3P).4p"	"4D*"	"5/2"	"3s2.3p2.(3P).5d"	"4F"	"5/2"	6	6		"T1619CA,LS"	""	
P	1	""	"726.848"	""	"1.5e+05"	E	"8.1315198"	"9.836829"	"3s2.3p2.(3P).4p"	"4D*"	"5/2"	"3s2.3p2.(3P).5d"	"4F"	"3/2"	6	4		"T1619CA,LS"	""	
P	1	""	"728.296"	""	"8.1e+05"	E	"8.1567289"	"9.858647"	"3s2.3p2.(3P).4p"	"4D*"	"7/2"	"3s2.3p2.(3P).5d"	"4F"	"7/2"	8	8		"T1619CA,LS"	""	
P	1	""	"734.355"	""	"6.5e+04"	E	"8.1567289"	"9.844606"	"3s2.3p2.(3P).4p"	"4D*"	"7/2"	"3s2.3p2.(3P).5d"	"4F"	"5/2"	8	6		"T1619CA,LS"	""	
P	1	""	"745.980"	""	"1.8e+06"	E	"8.2276264"	"9.889199"	"3s2.3p2.(3P).4p"	"4P*"	"3/2"	"3s2.3p2.(3P).5d"	"4D"	"5/2"	4	6		"T1619CA,LS"	""	
P	1	""	"747.455"	""	"1.3e+06"	E	"8.2255380"	"9.883833"	"3s2.3p2.(3P).4p"	"4P*"	"1/2"	"3s2.3p2.(3P).5d"	"4D"	"3/2"	2	4		"T1619CA,LS"	""	
P	1	""	"748.397"	""	"1.6e+06"	E	"8.2276264"	"9.883833"	"3s2.3p2.(3P).4p"	"4P*"	"3/2"	"3s2.3p2.(3P).5d"	"4D"	"3/2"	4	4		"T1619CA,LS"	""	
P	1	""	"750.574"	""	"1.8e+06"	E	"8.2504346"	"9.901838"	"3s2.3p2.(3P).4p"	"4P*"	"5/2"	"3s2.3p2.(3P).5d"	"4D"	"7/2"	6	8		"T1619CA,LS"	""	
P	1	""	"756.363"	""	"7.9e+05"	E	"8.2504346"	"9.889199"	"3s2.3p2.(3P).4p"	"4P*"	"5/2"	"3s2.3p2.(3P).5d"	"4D"	"5/2"	6	6		"T1619CA,LS"	""	
P	1	""	"758.848"	""	"1.6e+05"	E	"8.2504346"	"9.883833"	"3s2.3p2.(3P).4p"	"4P*"	"5/2"	"3s2.3p2.(3P).5d"	"4D"	"3/2"	6	4		"T1619CA,LS"	""	
P	2	""	"773.505"	""	"1.1e+07"	D	"13.825188"	"15.427634"	"3s2.3p.4p"	"1S"	"0"	"3s2.3p.5s"	"1P*"	"1"	1	3		"T1619CA"	""	
P	1	""	"783.409"	""	"5.8e+04"	E	"8.1147813"	"9.696970"	"3s2.3p2.(3P).4p"	"4D*"	"3/2"	"3s2.3p2.(3P).6s"	"4P"	"5/2"	4	6		"T1619CA,LS"	""	
P	2	"784.563"	"784.561"	"250"	"3.3e+07"	D	"11.021355"	"12.601220"	"3s2.3p.4s"	"1P*"	"1"	"3s2.3p.4p"	"1P"	"1"	3	3		"T1619CA"	"L3986"	
P	1	""	"791.785"	""	"5.3e+05"	E	"8.1315198"	"9.696970"	"3s2.3p2.(3P).4p"	"4D*"	"5/2"	"3s2.3p2.(3P).6s"	"4P"	"5/2"	6	6		"T1619CA,LS"	""	
P	1	""	"795.390"	""	"1.6e+05"	E	"8.1052879"	"9.663645"	"3s2.3p2.(3P).4p"	"4D*"	"1/2"	"3s2.3p2.(3P).6s"	"4P"	"3/2"	2	4		"T1619CA,LS"	""	
P	1	""	"800.265"	""	"1.0e+06"	E	"8.1147813"	"9.663645"	"3s2.3p2.(3P).4p"	"4D*"	"3/2"	"3s2.3p2.(3P).6s"	"4P"	"3/2"	4	4		"T1619CA,LS"	""	
P	1	""	"804.745"	""	"2.3e+06"	D	"8.1567289"	"9.696970"	"3s2.3p2.(3P).4p"	"4D*"	"7/2"	"3s2.3p2.(3P).6s"	"4P"	"5/2"	8	6		"T1619CA,LS"	""	
P	1	""	"806.494"	""	"1.5e+06"	E	"8.1052879"	"9.642189"	"3s2.3p2.(3P).4p"	"4D*"	"1/2"	"3s2.3p2.(3P).6s"	"4P"	"1/2"	2	2		"T1619CA,LS"	""	
P	1	""	"809.008"	""	"2.0e+06"	D	"8.1315198"	"9.663645"	"3s2.3p2.(3P).4p"	"4D*"	"5/2"	"3s2.3p2.(3P).6s"	"4P"	"3/2"	6	4		"T1619CA,LS"	""	
P	1	""	"811.506"	""	"1.5e+06"	E	"8.1147813"	"9.642189"	"3s2.3p2.(3P).4p"	"4D*"	"3/2"	"3s2.3p2.(3P).6s"	"4P"	"1/2"	4	2		"T1619CA,LS"	""	
P	1	"863.7578"	"863.759"	"180"	"7.9e+06"	D	"7.9646942"	"9.399703"	"3s2.3p2.(3P).4p"	"2S*"	"1/2"	"3s2.3p2.(3P).4d"	"2P"	"1/2"	2	2		"T1619CA,LS"	"L5148"	
P	1	"874.1529"	"874.153"	"400"	"9.1e+06"	D	"7.9646942"	"9.382639"	"3s2.3p2.(3P).4p"	"2S*"	"1/2"	"3s2.3p2.(3P).4d"	"2P"	"3/2"	2	4		"T1619CA,LS"	"L5148"	
